time_seconds,abdominal_ecg
0.0,0.06758041738670179
0.002,-0.07745010322919768
0.004,-0.02756912073828016
0.006,0.033129445657543055
0.008,0.00461798766893548
0.01,-0.011685474243871459
0.012,0.03270341608382841
0.014,-0.06626808226650292
0.016,-0.045950809979135504
0.018000000000000002,0.006469518240455973
0.02,0.007355689604410107
0.022,0.0122067660544215
0.024,-0.011737798089521415
0.026000000000000002,0.0027588358889429447
0.028,-0.028229371669262263
0.03,0.0947535330350186
0.032,0.008328535231927453
0.034,-0.09364552147344042
0.036000000000000004,-0.020041107970021302
0.038,-0.029926458797828584
0.04,-0.07626000979188254
0.042,0.04516197783230586
0.044,0.06353688288350437
0.046,-0.005951742307764792
0.048,0.020179352300696424
0.05,-0.0549885165246596
0.052000000000000005,-0.02493762194089362
0.054,-0.00845504302461376
0.056,-0.032259216284117424
0.058,-0.036792644943869066
0.06,0.009660995521538727
0.062,-0.019974950533697085
0.064,-0.003718615947168418
0.066,-0.0524003191479499
0.068,0.024542410535340602
0.07,0.0048703176491306545
0.07200000000000001,-0.051765405171015744
0.074,-0.03880791250850673
0.076,0.0026944767251054266
0.078,0.033955589202184035
0.08,-0.045390698247259074
0.082,-0.015306035599138353
0.084,0.027703066628459637
0.08600000000000001,0.0759959957235416
0.088,-0.02972130477296718
0.09,0.04178179754046733
0.092,0.09485104047547917
0.094,0.011731723527275464
0.096,-0.043168767180660414
0.098,-0.07883029327886275
0.1,0.09689273088826136
0.10200000000000001,0.04114650775489464
0.10400000000000001,0.052767680062054956
0.106,-0.018962981583994502
0.108,0.11220811592418166
0.11,0.054105155080261876
0.112,0.05502595843518877
0.114,-0.06740693851819889
0.116,-0.041234127393276546
0.11800000000000001,0.06288936160368591
0.12,0.05989341616045332
0.122,-0.013289269379544368
0.124,0.0382172804474789
0.126,0.027067491889061802
0.128,0.024342205935751045
0.13,-0.03179529405300826
0.132,0.013471818788310035
0.134,0.05391560380855488
0.136,0.050193619439795875
0.138,0.02793907795091212
0.14,-0.061664655294279655
0.14200000000000002,0.01997238814080718
0.14400000000000002,-0.004960847649105149
0.146,0.1485655706173484
0.148,0.008834167073387422
0.15,-0.002104995194513567
0.152,0.025077595277567123
0.154,0.04254058039959921
0.156,0.03675418924939047
0.158,0.0815545299594783
0.16,0.05467572778763055
0.162,0.05840974963565673
0.164,0.10927304461035527
0.166,0.0456871629024304
0.168,0.02715742732932942
0.17,0.06735918209329536
0.17200000000000001,-0.08651630697510423
0.17400000000000002,-0.047371640116053965
0.176,0.016327761274336727
0.178,0.05650481665125662
0.18,-0.023912033552132943
0.182,0.07196609766854405
0.184,0.07111345666092589
0.186,-0.01632159216649757
0.188,-0.0682743479957019
0.19,0.008325832615044826
0.192,-0.031513563089703385
0.194,-0.005504057969944694
0.196,0.05682094510306774
0.198,0.08758194985242491
0.2,0.0026246136156540326
0.202,0.11261566411120824
0.20400000000000001,0.015773845637689576
0.20600000000000002,0.07435157989240242
0.20800000000000002,0.019735651041621893
0.21,0.04276113359543271
0.212,0.05762194421071476
0.214,-0.029141969245449935
0.216,0.0037078527644169683
0.218,-0.0022652471095361976
0.22,0.07209621728886967
0.222,0.10199701262845844
0.224,0.04374784878796649
0.226,0.04503820859246586
0.228,0.10433636364073312
0.23,0.04041292353415625
0.232,0.029748006803114218
0.234,-0.00724681085734262
0.23600000000000002,-0.0072345157598788165
0.23800000000000002,0.0029351475405031517
0.24,0.04050174394944353
0.242,0.07160163460798487
0.244,0.13266312568214134
0.246,0.03694714032019132
0.248,0.04642542773618843
0.25,0.013161477269504732
0.252,0.050685053475740004
0.254,0.03896605253573346
0.256,-0.029448761505217563
0.258,-0.006578909947676702
0.26,0.15969218644785652
0.262,0.020613139774439647
0.264,0.06696223141235838
0.266,0.019541627970171206
0.268,0.040070838525700106
0.27,0.024343400212437916
0.272,0.039180095520337126
0.274,-0.0017769463886604282
0.276,-0.01048944162260615
0.278,0.05775631334199281
0.28,0.06412371524709104
0.28200000000000003,0.0449110469759034
0.28400000000000003,0.04441986136844148
0.28600000000000003,0.04030515408120668
0.28800000000000003,0.04243748102225753
0.29,0.07251153326264939
0.292,-0.027759538302948764
0.294,0.05768878496063939
0.296,0.04068359949216264
0.298,-0.01724257059998982
0.3,-0.024563194661000133
0.302,0.11298036884703738
0.304,0.032425337575449055
0.306,0.12604874151562434
0.308,0.05591985923607118
0.31,0.03147314968897881
0.312,0.07907326411954904
0.314,0.10134693793996229
0.316,0.03429268655442344
0.318,0.10470154235876225
0.32,-0.0036711340459755215
0.322,0.12652459777404576
0.324,0.05788246570439245
0.326,0.017916027110413076
0.328,0.04437656935447996
0.33,-0.013855141817922398
0.332,0.011414970612051892
0.334,0.05726802769946385
0.336,0.05032316548075008
0.338,-0.039297604375364135
0.34,0.041092058955003924
0.342,0.06275325177747383
0.34400000000000003,0.01842741653492678
0.34600000000000003,0.06132187639269494
0.34800000000000003,0.07616712018482366
0.35000000000000003,0.0006826182494958921
0.352,0.008012349112415072
0.354,0.0028869230398257603
0.356,-0.001392845076482574
0.358,0.0872470731309598
0.36,0.05989304434589233
0.362,0.13468320272752576
0.364,0.18046538591093403
0.366,0.009553828463448502
0.368,0.04291724478076589
0.37,-0.003627346843953397
0.372,0.057400540454320824
0.374,0.032758243204143334
0.376,0.10482786643189891
0.378,0.10809590722216159
0.38,0.1327509314445384
0.382,0.13630412666554825
0.384,0.10254872153599892
0.386,0.11422463966704305
0.388,0.04237472710775138
0.39,0.0559345660917028
0.392,0.018404679986989022
0.394,0.07922054673800635
0.396,-0.03237896684496676
0.398,0.08597818219297802
0.4,0.02390935189927518
0.402,-0.030729937594240087
0.404,0.053295538004022425
0.406,0.07952151144858281
0.40800000000000003,0.05875143678982152
0.41000000000000003,-0.02141705467369833
0.41200000000000003,0.08193126755311407
0.41400000000000003,-0.01535897877393333
0.41600000000000004,0.08810352954150255
0.418,0.13131685288648887
0.42,0.19783952307680938
0.422,0.12313620741512263
0.424,0.1999194922423378
0.426,0.2194012224035651
0.428,0.24086447979787268
0.43,0.2499406943321974
0.432,0.20902602041381385
0.434,0.27152595797816265
0.436,0.19333672363411714
0.438,0.07522503843666631
0.44,0.16467146407202515
0.442,0.173603480511169
0.444,0.10669639724993314
0.446,0.021347892093493206
0.448,0.04871240910956415
0.45,0.0846953072108676
0.452,0.04957107611871552
0.454,0.027570774581329047
0.456,0.020153827324983196
0.458,0.03670274259136402
0.46,0.015094424187380932
0.462,0.00603995509221783
0.464,0.05139947913685959
0.466,0.12971955294336768
0.468,0.08081829236996635
0.47000000000000003,0.04974412151013203
0.47200000000000003,0.08791098421768476
0.47400000000000003,0.051965621245701546
0.47600000000000003,0.13860355011109624
0.47800000000000004,0.07244667192227502
0.48,0.05786358569091369
0.482,0.11263757168109717
0.484,0.1888397340888724
0.486,0.08446826691628732
0.488,0.12194462231016581
0.49,0.07718892748092179
0.492,0.08717651956438485
0.494,-0.02329542380732523
0.496,0.0698977284993617
0.498,-0.027841592443687252
0.5,0.08135467529500764
0.502,0.10008363215094385
0.504,0.04928712370524964
0.506,0.19253214110486655
0.508,0.0923957162801625
0.51,0.06596277505902166
0.512,0.06906789390921503
0.514,0.07696851502595219
0.516,0.05878258871736179
0.518,0.03194376420588502
0.52,0.1399295821254004
0.522,0.08440539255007327
0.524,0.08628027954291127
0.526,-0.004741654506750348
0.528,0.1146096567057931
0.53,0.11652212920069173
0.532,0.07422962711774436
0.534,0.0015706834326894292
0.536,0.0742511255880149
0.538,0.07393250206981279
0.54,0.09144654286318692
0.542,0.08005824306022213
0.544,0.1646182012643769
0.546,0.0550125005208609
0.548,0.1352331930533761
0.55,0.045739444670555955
0.552,0.0702447926387362
0.554,0.06899768018935748
0.556,0.08161501033121711
0.558,0.09647667825752096
0.56,0.12196506935226963
0.562,0.038018987257394124
0.5640000000000001,0.16026976498396184
0.5660000000000001,0.11164659182983586
0.5680000000000001,0.10196131997980598
0.5700000000000001,0.00325939509097517
0.5720000000000001,0.0741272244856119
0.5740000000000001,0.09345142100280979
0.5760000000000001,0.03486554610273453
0.578,0.05071854012939116
0.58,0.16799379774162743
0.582,0.1158747407218353
0.584,0.07545591472283168
0.586,0.20030717035060347
0.588,0.007875965012579311
0.59,0.11223021265173017
0.592,0.11619338784273324
0.594,0.03890833886669698
0.596,0.1112397806226818
0.598,0.07371234910538997
0.6,0.1113298219246791
0.602,0.11028635623816546
0.604,0.12514312851946346
0.606,-0.01641481044930823
0.608,0.17259476350461922
0.61,0.16288784395004957
0.612,0.1483444096550119
0.614,0.06438632005555367
0.616,0.13881075695954623
0.618,0.06986728573602705
0.62,0.21278489288070424
0.622,0.23191642182044456
0.624,0.1846112319898827
0.626,0.13706006804936177
0.628,0.1193654706266376
0.63,0.14551622156137048
0.632,-0.02034917035331535
0.634,0.04469490061832084
0.636,0.19161151088793082
0.638,0.1018185233644334
0.64,0.07123341956617371
0.642,0.05274010744449652
0.644,0.0839527799690798
0.646,0.07913652377191342
0.648,0.13041181643416916
0.65,0.15815909638507192
0.652,0.1819419688693607
0.654,0.03424467705626279
0.656,0.1143773177760404
0.658,0.119009646961106
0.66,0.08723224194819283
0.662,0.18876823977215462
0.664,0.07307228878292907
0.666,0.1585846130738632
0.668,0.09501616746593264
0.67,0.17141099053521952
0.672,0.14693703694364646
0.674,0.24647151551765825
0.676,0.24631862430647725
0.678,0.3366617143547054
0.68,0.38034880571522933
0.682,0.6100342379893516
0.684,0.5812543324483664
0.686,0.7720024911286667
0.6880000000000001,0.8300078879728581
0.6900000000000001,0.8117402333919674
0.6920000000000001,0.9691477055208232
0.6940000000000001,1.014052445936067
0.6960000000000001,1.0269568944947975
0.6980000000000001,0.9861582529191104
0.7000000000000001,1.2111516481600426
0.7020000000000001,1.1176281182338361
0.704,0.9817942425498198
0.706,1.089615236963918
0.708,0.9967580966184304
0.71,0.9542193296337341
0.712,0.8084307243056728
0.714,0.6905180163409053
0.716,0.567389309901244
0.718,0.5106838717655998
0.72,0.45046576025936
0.722,0.3902091235892928
0.724,0.20570766822970496
0.726,0.15488984134498635
0.728,0.1487649883783667
0.73,0.0758958237289607
0.732,0.013139880998140927
0.734,-0.11897102909334642
0.736,-0.13111574044751992
0.738,-0.02859605847823015
0.74,-0.02497109452915347
0.742,-0.025053758042013347
0.744,-0.03673117822019024
0.746,0.035713374327935886
0.748,-0.024540653200682876
0.75,-0.08312132408299941
0.752,0.029712789496659817
0.754,0.07900107752540804
0.756,-0.0026557129499964124
0.758,0.03301363201872662
0.76,0.06587852520115149
0.762,0.12004581866345648
0.764,0.06670907465790454
0.766,0.11698359049359647
0.768,0.19216485526181354
0.77,0.09562401812932611
0.772,0.11732326086948776
0.774,0.1525800274871194
0.776,0.05717489400618461
0.778,0.08584523384140107
0.78,0.08214572116167482
0.782,0.14394394847501635
0.784,0.11620981063646317
0.786,0.16993414025808715
0.788,0.09733171311448942
0.79,0.12647199723556712
0.792,0.13876123526961345
0.794,0.15434204478212246
0.796,0.13232487376015742
0.798,0.20985150234376315
0.8,0.12844631945099097
0.802,0.22099475702127286
0.804,0.21773138448691043
0.806,0.1666610388490178
0.808,0.14043812950633625
0.81,0.17991417105590063
0.812,0.14262871028217924
0.8140000000000001,0.12119880951543036
0.8160000000000001,0.11139281689015014
0.8180000000000001,0.1727926426339566
0.8200000000000001,0.24397367122073554
0.8220000000000001,0.14463626584318864
0.8240000000000001,0.23635197202020053
0.8260000000000001,0.2759333719047252
0.8280000000000001,0.18270420761089748
0.8300000000000001,0.1937567354837479
0.8320000000000001,0.2820492511539609
0.834,0.3320108785903991
0.836,0.35523834381603725
0.838,0.3328604971464343
0.84,0.42224399601851625
0.842,0.4524153899099653
0.844,0.38969555131177563
0.846,0.3533796270352784
0.848,0.35992784383521376
0.85,0.39287613645506564
0.852,0.3048636395528904
0.854,0.34143804896129143
0.856,0.2679534493073332
0.858,0.2479795431379621
0.86,0.3170599037212499
0.862,0.31139942609678883
0.864,0.29185932325607783
0.866,0.24790442729929296
0.868,0.32040022303877064
0.87,0.2114996692023725
0.872,0.24165735788964024
0.874,0.24345376233667712
0.876,0.2800788395233496
0.878,0.16314717354793662
0.88,0.23262904076837737
0.882,0.21223049952440678
0.884,0.30038806855953826
0.886,0.3378463041351814
0.888,0.2683375954832276
0.89,0.2727103110949304
0.892,0.31012900374395846
0.894,0.31070710032613497
0.896,0.2537806493589263
0.898,0.2957973396153032
0.9,0.39073092309646984
0.902,0.389115867154326
0.904,0.1905874478122643
0.906,0.34826186104014234
0.908,0.3401157058590766
0.91,0.33551595467971596
0.912,0.22787114394693048
0.914,0.2358141912470118
0.916,0.31430833280766685
0.918,0.2601948897796716
0.92,0.33467713755898865
0.922,0.24498183260432677
0.924,0.2685618914188049
0.926,0.3953073899747257
0.928,0.3243834415366388
0.93,0.256102627228901
0.932,0.3362874150633019
0.934,0.24043736623998005
0.936,0.27163905887763595
0.9380000000000001,0.2513692933417434
0.9400000000000001,0.35003489411283956
0.9420000000000001,0.3713647302486425
0.9440000000000001,0.3046100382660145
0.9460000000000001,0.2854864311715931
0.9480000000000001,0.12971915510480564
0.9500000000000001,0.2804833669068518
0.9520000000000001,0.20639756435991496
0.9540000000000001,0.3183251525456269
0.9560000000000001,0.21810445057818495
0.9580000000000001,0.24141885950798112
0.96,0.23744832285781658
0.962,0.1474416714844855
0.964,0.23257851409217722
0.966,0.20111915067276948
0.968,0.17084317027233403
0.97,0.20940053993541288
0.972,0.24388960446381797
0.974,0.15908022367445487
0.976,0.04390726120376712
0.978,0.25132599367843295
0.98,0.12529856048947513
0.982,0.14216020292479184
0.984,0.19659566861905547
0.986,0.19136786981840095
0.988,0.23010892104186775
0.99,0.2263613430213158
0.992,0.14956558797110786
0.994,0.07130077574910593
0.996,0.18198959780755175
0.998,0.12556904345101688
1.0,0.26433433814482066
1.002,0.21790799792699253
1.004,0.08486165182958368
1.006,0.13350365135713857
1.008,0.15429187809147543
1.01,0.23726671457022824
1.012,0.1817178609848262
1.014,0.22755223698727847
1.016,0.11159782901662266
1.018,0.13378967306320874
1.02,0.15190437601681495
1.022,0.1061132387463074
1.024,0.09487754865715267
1.026,0.1609662432954473
1.028,0.17532641407342633
1.03,0.17607907044310891
1.032,0.047448994843938344
1.034,0.16864356373791348
1.036,0.15769853863893724
1.038,0.1458867662080854
1.04,0.2442700075845276
1.042,0.27767506480401377
1.044,0.16059559917777644
1.046,0.11389820025159436
1.048,0.09190545881837342
1.05,0.1256682376867081
1.052,0.16257469950488426
1.054,0.1332051284113669
1.056,0.13552046316959443
1.058,0.08814420597304376
1.06,0.12391480487159304
1.062,0.08939965543418649
1.064,0.1588483341612286
1.066,0.056834708894208594
1.068,0.15980836414186772
1.07,0.11965954236650424
1.072,0.1901390446118673
1.074,0.14916021328219015
1.076,0.05793572438981775
1.078,0.19811578978001643
1.08,0.12207216397697139
1.082,0.10683397024250427
1.084,0.08043320673874552
1.086,0.17251345439875718
1.088,0.13366148640426773
1.09,0.041012388469083574
1.092,0.1640537453785865
1.094,0.12845114542774194
1.096,0.10747602479148714
1.098,0.12246346699720233
1.1,0.09772256673636005
1.102,0.16941976709605203
1.104,0.17953699090252406
1.106,0.2163079160340917
1.108,0.20727230683673137
1.11,0.09976912199404452
1.112,0.09966324323073535
1.114,0.14133846668910463
1.116,0.14340400653188973
1.118,0.14741767345387125
1.12,0.1096785389435089
1.122,0.08749248561440581
1.124,0.15069094779173509
1.1260000000000001,0.1370884725277539
1.1280000000000001,0.06626266151679916
1.1300000000000001,0.1559465478239361
1.1320000000000001,0.09138492621200922
1.1340000000000001,0.10248776820243158
1.1360000000000001,0.09599997211630497
1.1380000000000001,0.09619848322727226
1.1400000000000001,0.13015674684577566
1.1420000000000001,0.13663243100015318
1.1440000000000001,0.24334222012099999
1.1460000000000001,0.138533029044856
1.1480000000000001,0.1646599592845128
1.1500000000000001,0.14843912539306234
1.1520000000000001,0.10622512435879392
1.154,0.13196993646116256
1.156,0.1416884608743339
1.158,0.09857770127032504
1.16,-0.02237716485421734
1.162,0.12267740940955252
1.164,0.07481692637529624
1.166,0.05626404663988922
1.168,0.09463272427766256
1.17,0.13624991634223488
1.172,0.06820842880858724
1.174,-0.02496814183271384
1.176,0.1464031524360474
1.178,0.13113294246799637
1.18,0.0834361123504502
1.182,0.09733086185420098
1.184,0.1263349631197066
1.186,0.08141440249925402
1.188,0.21953194028384707
1.19,0.08185033279156165
1.192,0.08989383481006996
1.194,0.10949390520411605
1.196,0.04231261752292321
1.198,0.053012117081173475
1.2,0.12487472544578809
1.202,0.07715019641972815
1.204,0.1569402835559415
1.206,0.1576887916135369
1.208,0.21411781335283764
1.21,0.09977548659780969
1.212,0.06262190451763361
1.214,0.04870090613461307
1.216,0.09099854553671365
1.218,0.11682644210329786
1.22,0.17234319034592413
1.222,0.09262094497087318
1.224,0.13301736374381976
1.226,0.05029484375180171
1.228,0.18666845825817602
1.23,0.12662586359884193
1.232,0.09769128583148892
1.234,0.1032249138572103
1.236,0.0030340289823833078
1.238,0.15334401485886934
1.24,0.11352280875978843
1.242,0.19870235071832545
1.244,0.13748054744273702
1.246,0.27034564499801106
1.248,0.2695102582685389
1.25,0.23006932800518767
1.252,0.1885396967744658
1.254,0.3211304407034289
1.256,0.3003372765491537
1.258,0.26299776746284037
1.26,0.3045657320226842
1.262,0.18765513220403326
1.264,0.14873686697616761
1.266,0.1779812957125454
1.268,0.1658485576726245
1.27,0.14506309535862244
1.272,0.10642492466543776
1.274,0.10631243033728788
1.276,0.10323478885743888
1.278,0.147340398769725
1.28,0.08571299639697771
1.282,0.06298551715595731
1.284,0.0816845946618231
1.286,0.07850834381173334
1.288,0.12654685864774792
1.29,0.021666121176381108
1.292,0.08050447293500615
1.294,0.01638433080706632
1.296,0.11485757443347311
1.298,-0.013675280436728166
1.3,0.1182191295826758
1.302,0.22580504213386465
1.304,0.10440993672083855
1.306,0.11888384010255505
1.308,0.09196691667282156
1.31,0.13450887678616114
1.312,0.12288591147416868
1.314,0.014360810591148104
1.316,0.12991681665877383
1.318,0.16163232733765012
1.32,0.12119973181053573
1.322,0.19875381655701974
1.324,0.2199124444482322
1.326,0.20071933843685408
1.328,0.17893447817821806
1.33,0.13310716433030617
1.332,0.10533854326227554
1.334,0.02310610048471573
1.336,0.04356363017095341
1.338,0.13853660077799654
1.34,0.06340551041309966
1.342,0.12088813194613593
1.344,0.20909663911584367
1.346,0.17819392836675893
1.348,0.04840806880649
1.35,0.10973598361650681
1.352,0.10101310907784676
1.354,0.006399378407356424
1.356,0.12051081117398059
1.358,0.041067942723828944
1.36,0.24395660358792953
1.362,0.13778328052673705
1.364,0.12675858709753002
1.366,0.16346342117305648
1.368,0.10652632436834006
1.37,0.13324480699195657
1.372,0.10919570296184658
1.374,0.121743188054856
1.3760000000000001,0.11744752018829949
1.3780000000000001,0.10339945506919258
1.3800000000000001,0.08196060379525166
1.3820000000000001,0.1085556444806877
1.3840000000000001,0.08389027725392245
1.3860000000000001,0.13179210534374403
1.3880000000000001,0.15464810518348623
1.3900000000000001,0.10890248415791334
1.3920000000000001,0.019752035701620332
1.3940000000000001,0.14581341907933792
1.3960000000000001,0.1642047722052818
1.3980000000000001,0.13573747055806457
1.4000000000000001,0.11973194782634271
1.4020000000000001,0.16809689883949647
1.4040000000000001,0.16582101406111574
1.4060000000000001,0.08062697561645639
1.408,0.14354662874034696
1.41,0.020319336936655816
1.412,0.15289128168424282
1.414,0.0470415346867732
1.416,0.11506889748566261
1.418,0.08398412537792325
1.42,0.20465211507970082
1.422,0.18331220323663883
1.424,0.1019066677676404
1.426,0.0788566668789452
1.428,0.1250406574364912
1.43,0.03472740587421093
1.432,0.1715030768148313
1.434,0.13936478812044464
1.436,0.1508744869650343
1.438,0.13710721788792554
1.44,0.09515158647864662
1.442,0.14614149111171515
1.444,0.20134684383331508
1.446,0.1436925940261913
1.448,0.20411931337260952
1.45,0.17151490775772152
1.452,0.2087507987065209
1.454,0.21991512831135795
1.456,0.3564873041622991
1.458,0.2911076473815866
1.46,0.5556087387069583
1.462,0.5684159370103801
1.464,0.680070680877958
1.466,0.8739748063476952
1.468,0.8568445179075095
1.47,0.95728042675272
1.472,0.9683766180267432
1.474,1.0223422687515968
1.476,1.1340814699738333
1.478,1.1073934187405567
1.48,1.1448076870320285
1.482,1.1909644530351187
1.484,1.1284901207368105
1.486,1.0535566979163076
1.488,1.0041081962816896
1.49,0.8691532641274946
1.492,0.8389333237545631
1.494,0.7204184617744375
1.496,0.6549023556248809
1.498,0.44401313925306696
1.5,0.42704732846904503
1.502,0.3631090658306402
1.504,0.27671117800192224
1.506,0.13909412676384364
1.508,0.10944579648615291
1.51,0.0077913077850362
1.512,0.04568999454218824
1.514,-0.09697620195757868
1.516,-0.0896747964724409
1.518,0.011110600487965305
1.52,-0.0614586201449809
1.522,-0.03825833189915763
1.524,0.009434804080488576
1.526,-0.01633624923776441
1.528,0.05577206825896965
1.53,-0.022787159309292256
1.532,0.05688310042286593
1.534,0.07567085680151237
1.536,0.006818377304037532
1.538,0.10120960661119063
1.54,0.08110083844270449
1.542,0.21182370499893355
1.544,0.2014849469779514
1.546,0.12684465854627075
1.548,0.033530052469168195
1.55,0.10363396084442633
1.552,0.1553778683432906
1.554,0.0519280977411298
1.556,0.14762746288038783
1.558,0.08597650953378905
1.56,0.08186687748465353
1.562,0.12035797452794708
1.564,0.2513490969070825
1.566,0.13071218115498368
1.568,0.10291817171307557
1.57,0.1146223122785908
1.572,0.16310356716229477
1.574,0.024517628429501864
1.576,0.19806997280814537
1.578,0.09044825128397678
1.58,0.19590030158665728
1.582,0.14936612858958281
1.584,0.08799995067269692
1.586,0.14875453917648476
1.588,0.1501727481469876
1.59,0.10901647443014281
1.592,0.18768012201420448
1.594,0.15669231684023266
1.596,0.1467781691358014
1.598,0.1266512011500964
1.6,0.1755300058329215
1.602,0.13878874596984198
1.604,0.1686236115048019
1.606,0.14441893267882505
1.608,0.2015406244953211
1.61,0.08137797709792711
1.612,0.168427556901314
1.614,0.14892067048768376
1.616,0.2799042858252688
1.618,0.2301557694922814
1.62,0.17754157569431872
1.622,0.12528603685206396
1.624,0.2291563650124157
1.6260000000000001,0.26662262699510064
1.6280000000000001,0.27426279876802123
1.6300000000000001,0.1252829150664969
1.6320000000000001,0.2191476384564162
1.6340000000000001,0.2688678833296713
1.6360000000000001,0.24774235799442518
1.6380000000000001,0.1977953165511961
1.6400000000000001,0.290020202842756
1.6420000000000001,0.32748623101141655
1.6440000000000001,0.32523344798159304
1.6460000000000001,0.26277891898727856
1.6480000000000001,0.20017363704394744
1.6500000000000001,0.3055417869192985
1.6520000000000001,0.2886334872749779
1.6540000000000001,0.36423683752596087
1.6560000000000001,0.3678559904522797
1.6580000000000001,0.305375480465573
1.6600000000000001,0.4668480090843954
1.6620000000000001,0.4631345073727551
1.6640000000000001,0.4860602230117288
1.666,0.41065974133139105
1.668,0.42298457225785563
1.67,0.39594691971581203
1.672,0.376544193698
1.674,0.4119124446300415
1.676,0.3560781985240483
1.678,0.3613858655885999
1.68,0.3120554360249668
1.682,0.28422887357357024
1.684,0.28298314931318214
1.686,0.370909446381416
1.688,0.26708911951332803
1.69,0.295495233262211
1.692,0.2837720606183127
1.694,0.2837370605176279
1.696,0.24814847204111085
1.698,0.17290472433357681
1.7,0.20256799128928532
1.702,0.2152012336856444
1.704,0.3073870877785319
1.706,0.25162817696300116
1.708,0.19919769957915304
1.71,0.18820460697160452
1.712,0.21880175622189685
1.714,0.22651772342221824
1.716,0.28138897851010825
1.718,0.29556070491857567
1.72,0.32399190358636487
1.722,0.22426518687322183
1.724,0.2657727947101395
1.726,0.26954467534069554
1.728,0.24536492916580185
1.73,0.2352691333511577
1.732,0.14933894663744202
1.734,0.2072541768076153
1.736,0.17196397107156053
1.738,0.23317813278113708
1.74,0.13976898605398702
1.742,0.16000174180689045
1.744,0.21265642857903147
1.746,0.16998398781766091
1.748,0.21746614893277247
1.75,0.2172847988716213
1.752,0.140144507375406
1.754,0.07680127614484458
1.756,0.11926255138028555
1.758,0.1218399379142411
1.76,0.19471045120396357
1.762,0.17810117823801985
1.764,0.1374576613803821
1.766,0.2043174891706362
1.768,0.17762886981022002
1.77,0.06855615308760238
1.772,0.16643857175986893
1.774,0.12711945404953978
1.776,0.09993516294632628
1.778,0.16261458249272095
1.78,0.1296945551785013
1.782,0.1344884407415367
1.784,0.16072970405024004
1.786,0.08014995577665525
1.788,0.18644319835420303
1.79,0.06279123435076395
1.792,0.10887048792181643
1.794,0.06043418914397912
1.796,0.05256523335294116
1.798,0.06649444552568369
1.8,0.1512654176669971
1.802,0.11867190029265376
1.804,0.13860502747833453
1.806,0.11043873445391712
1.808,0.08819349001297241
1.81,0.07769885758250723
1.812,0.0089272601306256
1.814,0.008183494292554869
1.816,-0.04320284435784526
1.818,0.13641221618218458
1.82,0.09664935412936716
1.822,0.12023772247529017
1.824,0.11858464800140685
1.826,0.11076819517568831
1.828,0.08169453891288972
1.83,0.07785235116538347
1.832,0.04170666584363395
1.834,0.1099132326644826
1.836,0.11170596235335327
1.838,0.1174709138763106
1.84,0.025543310263067928
1.842,0.11384805039173512
1.844,0.12056923108923909
1.846,0.10709827068677061
1.848,0.17776338839360684
1.85,0.10244061910761774
1.852,0.15654285867202392
1.854,0.13223797501741552
1.856,0.05238646091636823
1.858,0.056576421710528624
1.86,0.10210560606086486
1.862,0.16216094758883443
1.864,0.21926852181910483
1.866,0.11808159751645543
1.868,0.17364602710757968
1.87,0.07686529940859482
1.872,0.15783753852094362
1.874,0.08784563519583116
1.8760000000000001,0.03894274733634261
1.8780000000000001,0.12981940935468855
1.8800000000000001,0.08520397998903761
1.8820000000000001,0.10260454031703384
1.8840000000000001,0.08286274629924154
1.8860000000000001,0.14549729757849203
1.8880000000000001,0.10457298529242176
1.8900000000000001,-0.005234656779355501
1.8920000000000001,0.060117182734033325
1.8940000000000001,0.08057553251206712
1.8960000000000001,0.11050682349108497
1.8980000000000001,0.11545305079991434
1.9000000000000001,0.05946597187024368
1.9020000000000001,0.013103586906271655
1.9040000000000001,0.10931849393637624
1.9060000000000001,0.17718588442975725
1.9080000000000001,0.057863307086827916
1.9100000000000001,0.06571723495665734
1.9120000000000001,0.050314671356816235
1.9140000000000001,0.0718026283752123
1.9160000000000001,0.016432886564046803
1.9180000000000001,0.06299908704151792
1.92,0.1674161155143341
1.922,0.10857059609079178
1.924,0.02386768607056914
1.926,0.10809146050177304
1.928,0.1163035687004842
1.93,0.025244991147399067
1.932,-0.005334586779193712
1.934,0.09270824503827327
1.936,0.007267029903597698
1.938,0.13254141540872377
1.94,0.04833282106839566
